Date,Price,Open,High,Low,Vol.,Change %,,Date2,Price2,,Date(Month),Date(Year),,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004
9/25/2006,254.75,254.75,254.75,254.75,108.27,-0.002,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/22/2006,255.25,256.5,257.75,254.5,121.99,-0.008,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/21/2006,257.25,248.75,257.75,248.25,181.28,0.033,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/20/2006,249,246.5,249.75,245.5,100.7,0.01,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/19/2006,246.5,247.25,249.5,244.5,96.58,-0.005,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/18/2006,247.75,242.75,248.75,242.25,128.01,0.025,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/15/2006,241.75,236,242.75,236,118.05,0.084,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/14/2006,223,224.75,227,223,0.97,-0.005,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/13/2006,224,224,225.75,222.25,2.68,0.002,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/12/2006,223.5,228.25,228.25,223,5.46,-0.023,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/11/2006,228.75,232,232.25,225,7.13,-0.013,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/8/2006,231.75,231.5,233,229.5,7.72,0.004,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/7/2006,230.75,226.25,231.75,224.25,13.07,0.02,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/6/2006,226.25,228,231.75,226,27.67,-0.011,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/5/2006,228.75,231.5,234,228.25,25.35,-0.005,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
9/1/2006,230,231.5,232,229.5,34.54,-0.009,,,,,9,2006,,,,,,,,,,,,,,,,,,,,,
8/31/2006,232,228,232.25,227,42.95,0.015,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/30/2006,228.5,222.5,229.25,222,67.74,0.026,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/29/2006,222.75,224,225.5,222.5,46.81,-0.008,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/28/2006,224.5,225,227.5,224,33.04,-0.002,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/25/2006,225,227,228.25,223.5,29.87,-0.011,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/24/2006,227.5,223.5,228,223.5,29.36,0.018,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/23/2006,223.5,219.5,225,218.75,30.08,0.018,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/22/2006,219.5,221,221.75,218.5,32.07,-0.007,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/21/2006,221,219.75,221.5,219,20.26,0.006,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/18/2006,219.75,219,220.75,217,24.6,0.003,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/17/2006,219,221.25,223.75,217.75,43.26,-0.011,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/16/2006,221.5,222,225.25,221.25,39.13,-0.002,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/15/2006,222,222,223.25,216.75,37.9,0,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/14/2006,222,224.75,224.75,218,64.74,-0.012,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/11/2006,224.75,238.75,240,224.25,87.26,-0.059,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/10/2006,238.75,240,240.75,238.5,57.19,-0.004,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/9/2006,239.75,236,240.25,235.5,66.67,0.017,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/8/2006,235.75,239.25,239.5,235,65.02,-0.017,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/7/2006,239.75,243,243,238.75,60.63,-0.021,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/4/2006,245,245,248.75,243.75,36.45,0,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/3/2006,245,246,247.25,244,29.24,-0.009,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/2/2006,247.25,240.75,248.5,240.75,74.67,0.028,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
8/1/2006,240.5,239.75,242,237.25,54.87,0.006,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,
7/31/2006,239,239.25,240.5,237,73.59,0.007,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/28/2006,237.25,238,239.25,236.5,27.16,-0.002,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/27/2006,237.75,236,238.5,235.5,34.85,0.007,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/26/2006,236,240,242.25,235.75,39.84,-0.015,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/25/2006,239.5,240.5,244.25,239.25,40.6,0.002,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/24/2006,239,237.25,240.5,235.25,33.38,0.007,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/21/2006,237.25,242,243.25,235.25,48.83,-0.022,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/20/2006,242.5,243.25,248.25,241,35.32,-0.009,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/19/2006,244.75,246.75,247.25,238.75,60.77,-0.007,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/18/2006,246.5,252,253.75,244.25,56.98,-0.021,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/17/2006,251.75,259.5,259.5,251.5,38.65,-0.007,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/14/2006,253.5,248.5,255,248.5,0.69,0.004,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/13/2006,252.5,256.75,256.75,252,2.54,-0.026,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/12/2006,259.25,253.5,259.5,249.5,8.71,0.022,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/11/2006,253.75,250,255,249.5,8.38,0.024,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/10/2006,247.75,246.5,251.25,243,10.8,0.028,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/7/2006,241,246.75,246.75,238,13.12,-0.017,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/6/2006,245.25,242,246.75,242,22.23,0.024,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/5/2006,239.5,246,247,238.25,27.86,-0.015,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
7/3/2006,243.25,239.25,244,237.5,34.17,0.033,,,,,7,2006,,,,,,,,,,,,,,,,,,,,,
6/30/2006,235.5,229.5,236,229.5,32.47,0.031,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/29/2006,228.5,225.5,230,225.25,67,0.011,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/28/2006,226,225.25,228.5,222.75,54.98,0.003,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/27/2006,225.25,223.25,225.75,221.5,51.54,0.01,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/26/2006,223,227,227,221,58.57,-0.023,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/23/2006,228.25,230.5,231.25,227.75,36.54,-0.01,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/22/2006,230.5,232.75,234,229.75,38.5,-0.01,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/21/2006,232.75,229.75,233.5,229.5,35.96,0.013,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/20/2006,229.75,230.25,231,227.75,50.14,0,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/19/2006,229.75,234,235,229.5,58.38,-0.024,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/16/2006,235.5,234,237.25,233.75,60.38,0.011,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/15/2006,233,237.5,238.75,232,102.1,-0.017,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/14/2006,237,244,245.25,236.75,100.67,-0.026,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/13/2006,243.25,247.75,248,242.25,130.06,-0.017,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/12/2006,247.5,249,251.25,246.5,125.83,0.023,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/9/2006,242,245.75,247.5,240.25,145.55,-0.014,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/8/2006,245.5,248.25,248.5,245,124.7,-0.022,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/7/2006,251,247.75,251.75,244.5,166.28,0.013,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/6/2006,247.75,252,252.75,247.5,103.39,-0.021,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/5/2006,253,257,257.75,252,80.6,-0.025,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/2/2006,259.5,254.5,260,252.25,86.26,0.02,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
6/1/2006,254.5,251.25,255.75,247.5,96.4,0.013,,,,,6,2006,,,,,,,,,,,,,,,,,,,,,
5/31/2006,251.25,254.25,255.25,250,102.8,-0.013,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/30/2006,254.5,254,257.75,252.5,64.56,0.002,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/26/2006,254,253.25,257.5,253.25,72.64,0.003,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/25/2006,253.25,250,253.75,247.5,63.99,0.015,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/24/2006,249.5,252,252.25,248,68.72,-0.014,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/23/2006,253,254,256,250.5,85.04,-0.006,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/22/2006,254.5,254.25,255,248,98.43,0.007,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/19/2006,252.75,259.5,259.75,252.5,109.33,-0.029,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/18/2006,260.25,263.5,264.25,259.5,72.35,-0.011,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/17/2006,263,259,263.5,257.5,107.91,0.015,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/16/2006,259,259.5,260,256.5,78.28,-0.004,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/15/2006,260,259.25,261.5,255.75,112.7,0.047,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/12/2006,248.25,236.5,255,236.5,1.59,0.044,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/11/2006,237.75,233,238,233,4.65,0.034,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/10/2006,230,230,233,229.25,7.56,0.007,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/9/2006,228.5,227.25,230.5,227.25,9.65,0.007,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/8/2006,227,230.5,230.75,225.75,11.56,-0.016,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/5/2006,230.75,232,234,230,12.61,0.004,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/4/2006,229.75,231.25,233.5,229.25,18.83,-0.011,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/3/2006,232.25,233.25,235,230.25,24.31,-0.004,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/2/2006,233.25,237.5,237.5,233,24.99,-0.02,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
5/1/2006,238,237.25,240.75,236.75,15.04,-0.001,,,,,5,2006,,,,,,,,,,,,,,,,,,,,,
4/28/2006,238.25,231.25,239.25,230.5,24.49,0.03,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/27/2006,231.25,231.5,232,228.75,54.57,-0.001,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/26/2006,231.5,231,233,230.25,37.86,0.002,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/25/2006,231,232.5,233.5,229.75,47.75,-0.008,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/24/2006,232.75,236.5,240,232.5,37.62,-0.016,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/21/2006,236.5,235.25,238,234,25.53,0.003,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/20/2006,235.75,238.25,239.25,234,50.82,-0.012,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/19/2006,238.5,239.25,242.25,238.25,36.92,-0.003,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/18/2006,239.25,236.5,240.5,236,49.66,0.012,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/17/2006,236.5,237.5,240.75,235.5,62.47,0.001,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/13/2006,236.25,237,237.75,235,87.94,-0.003,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/12/2006,237,242,242.5,236.5,112.86,-0.021,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/11/2006,242,240.75,242.5,239,89.28,0.003,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/10/2006,241.25,243,244,239.25,96.29,-0.007,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/7/2006,243,241.25,243.75,238,114.36,0.006,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/6/2006,241.5,236.25,241.75,236,95.9,0.022,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/5/2006,236.25,234,236.75,233.5,62.84,0.008,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/4/2006,234.5,236,236.25,233.5,62.04,-0.009,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
4/3/2006,236.5,235.25,238.5,234,95.73,0.002,,,,,4,2006,,,,,,,,,,,,,,,,,,,,,
3/31/2006,236,227.25,243,226.75,168.33,0.036,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/30/2006,227.75,224,228,223.75,58.24,0.016,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/29/2006,224.25,222,225,222,53.16,0.009,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/28/2006,222.25,221.25,223,220.5,51.32,0.002,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/27/2006,221.75,219,223,218.25,80.5,0.014,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/24/2006,218.75,219.5,221.25,218.25,44.67,-0.002,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/23/2006,219.25,222,222.25,218.75,53.12,-0.015,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/22/2006,222.5,223,225.25,221,63.86,-0.005,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/21/2006,223.5,218.25,224,217.5,82.76,0.024,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/20/2006,218.25,221.5,222,217,100.49,-0.015,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/17/2006,221.5,224.75,225.25,220.75,111.79,-0.013,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/16/2006,224.5,229,229.5,224,73.84,-0.021,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/15/2006,229.25,231.5,233,227.5,50.14,0.048,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/14/2006,218.75,219.75,220,217.25,2.29,-0.008,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/13/2006,220.5,223.5,223.5,219.5,6.65,-0.024,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/10/2006,226,223.25,226.75,221.25,4.59,0.012,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/9/2006,223.25,219,223.5,219,5.42,0.019,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/8/2006,219,221,221.5,218.75,6.13,-0.009,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/7/2006,221,223,224,220.75,10.73,-0.009,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/6/2006,223,228,228,221.75,12.88,-0.025,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/3/2006,228.75,228.5,229.5,227,19.75,0.001,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/2/2006,228.5,224,229,222.5,19.73,0.019,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
3/1/2006,224.25,227.25,228,223.75,30.04,-0.016,,,,,3,2006,,,,,,,,,,,,,,,,,,,,,
2/28/2006,228,227,228.75,226.25,37.02,0.002,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/27/2006,227.5,228,228.5,225.5,84.22,-0.001,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/24/2006,227.75,223,228,222.5,71.23,0.021,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/23/2006,223,221.5,224,219.5,70.25,0.007,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/22/2006,221.5,226,227,221,54.46,-0.02,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/21/2006,226,225.5,227,224.5,65.84,-0.002,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/17/2006,226.5,223,227,222.75,60.07,0.013,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/16/2006,223.5,221.5,224.25,221,70.15,0.007,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/15/2006,222,218.5,222.5,217,94.93,0.015,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/14/2006,218.75,221,221.25,217.25,71.32,-0.009,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/13/2006,220.75,222,223.5,218.5,86.33,-0.002,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/10/2006,221.25,226,226.75,220,102.25,-0.019,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/9/2006,225.5,222,226.5,221.5,108.65,0.019,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/8/2006,221.25,218,224.5,216,110.4,0.015,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/7/2006,218,222.5,224.75,217.75,117.1,-0.021,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/6/2006,222.75,224.5,227.5,221.75,87.59,-0.011,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/3/2006,225.25,220,225.75,220,137.33,0.022,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/2/2006,220.5,216,221,215.5,83.92,0.019,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
2/1/2006,216.5,217.75,218.5,215.25,80.97,-0.01,,,,,2,2006,,,,,,,,,,,,,,,,,,,,,
1/31/2006,218.75,217.25,219.25,216.25,106.96,0.005,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/30/2006,217.75,218.25,222,216.75,80.94,-0.005,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/27/2006,218.75,216.25,220.75,216.25,113.82,0.008,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/26/2006,217,215.5,217.25,213.75,59.72,0.002,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/25/2006,216.5,212.5,218.25,212.5,124.03,0.015,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/24/2006,213.25,208.5,213.5,207.75,84.71,0.024,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/23/2006,208.25,204.75,208.5,204.75,69.52,0.016,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/20/2006,205,205.25,205.75,203.5,80.65,0,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/19/2006,205,206,207,204.75,59.13,-0.004,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/18/2006,205.75,208.75,208.75,205,70.83,-0.014,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/17/2006,208.75,213,213.5,208.25,78.61,-0.022,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/13/2006,213.5,212.75,214,211.75,42.83,0.004,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/12/2006,212.75,214,214,209.5,75.34,-0.008,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/11/2006,214.5,213,214.75,212.5,53.17,0.006,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/10/2006,213.25,211.5,213.5,210,60.64,0.011,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/9/2006,211,213,213,209.75,85.44,-0.015,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/6/2006,214.25,215,216.5,213.5,53.37,-0.006,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/5/2006,215.5,218,218,213,69.69,-0.013,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/4/2006,218.25,219,219.75,216.25,77.33,-0.008,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
1/3/2006,220,215.25,221,215,128.9,0.02,,,,,1,2006,,,,,,,,,,,,,,,,,,,,,
12/30/2005,215.75,210.75,217,209.25,61.37,0.023,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/29/2005,211,216,216,210.25,53.72,-0.024,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/28/2005,216.25,215,217,214.75,50.43,0.004,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/27/2005,215.5,213.25,216,212.5,55.14,0.007,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/23/2005,214,212.5,214.25,212,53.53,0.006,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/22/2005,212.75,209.5,213,209.5,54.11,0.013,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/21/2005,210,209.25,210.25,207.75,36.27,0.001,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/20/2005,209.75,208.5,212,208.25,68.27,0.005,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/19/2005,208.75,207,209.75,206.5,41.39,0.006,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/16/2005,207.5,204.5,208.75,204,46.79,0.013,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/15/2005,204.75,206.5,206.75,204.5,45.27,0.054,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/14/2005,194.25,197,197.5,193.5,1.61,-0.006,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/13/2005,195.5,195,195.5,191,4.14,0.006,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/12/2005,194.25,190.75,195,190.75,4.16,0.024,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/9/2005,189.75,188,190,186,4.29,0.008,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/8/2005,188.25,187,188.75,186.75,5.98,0.007,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/7/2005,187,190,190.5,186.75,9.66,-0.02,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/6/2005,190.75,193,193.5,190,8.85,-0.014,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/5/2005,193.5,189.75,194.75,189.25,10.64,0.02,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/2/2005,189.75,189,191.25,188.75,17.24,0.003,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
12/1/2005,189.25,188,189.5,186.5,26.71,0.009,,,,,12,2005,,,,,,,,,,,,,,,,,,,,,
11/30/2005,187.5,186.25,187.75,185.75,32.77,0.007,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/29/2005,186.25,187.75,188,186,102.46,-0.008,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/28/2005,187.75,190,190.25,187.25,89.91,-0.011,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/25/2005,189.75,190.75,191.25,189.25,37.26,-0.005,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/23/2005,190.75,191.5,191.75,190.5,2.02,-0.004,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/22/2005,191.5,191.5,192.75,191.25,67.75,0,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/21/2005,191.5,191.25,192.25,191.25,69.33,0.001,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/18/2005,191.25,192,192.25,190.75,61.84,-0.005,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/17/2005,192.25,192.5,192.75,191.75,62.62,-0.003,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/16/2005,192.75,195.75,196.5,192.25,94.39,-0.015,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/15/2005,195.75,196.5,198.5,195.5,54.86,-0.005,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/14/2005,196.75,197,199.5,196,96.5,0.006,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/11/2005,195.5,193.75,196,193.25,81.18,0.009,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/10/2005,193.75,195,195.5,193.5,84.82,-0.008,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/9/2005,195.25,195,196.25,194.5,69.5,0,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/8/2005,195.25,194.5,195.75,194.25,63.06,0.003,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/7/2005,194.75,195.25,195.5,194.25,78.1,-0.004,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/4/2005,195.5,196.25,197,195.25,59.46,-0.004,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/3/2005,196.25,196,197.5,196,48.09,0.001,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/2/2005,196,196.25,196.75,195.5,46.85,-0.004,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
11/1/2005,196.75,196.25,198.5,196,67.93,0.003,,,,,11,2005,,,,,,,,,,,,,,,,,,,,,
10/31/2005,196.25,197,197.25,196,66.62,-0.004,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
10/28/2005,197,197.5,198.25,196.75,35.47,-0.004,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
10/27/2005,197.75,198.25,198.5,197.5,34.4,-0.003,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
10/26/2005,198.25,199,199.5,198,40.17,-0.006,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
10/25/2005,199.5,199.5,200.5,198.75,49.8,0,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
10/24/2005,199.5,201.25,201.5,199.25,67.8,-0.01,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
10/21/2005,201.5,202.25,202.5,201,40.22,-0.006,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
10/20/2005,202.75,201.75,203,201,35.94,0.005,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
10/19/2005,201.75,202,202.25,201.25,35.41,-0.001,,,,,10,2005,,,,,,,,,,,,,,,,,,,,,
